36,5,1594.49,266.48,57.28,107.26,0.608
37,1,45.16,349.91,93.32,212.29,0.834
37,2,1429.19,195.03,22.27,50.84,0.609
37,5,1594.65,262.47,57.71,111.33,0.600
38,1,30.13,352.00,108.80,212.33,0.889
38,2,1429.39,195.66,23.18,51.60,0.617
38,5,1592.96,267.04,47.74,107.06,0.601
39,1,20.75,353.27,117.45,212.25,0.875
39,2,1430.12,195.87,21.89,49.02,0.582
39,5,1590.91,268.89,42.94,104.56,0.641
39,8,1622.42,279.55,36.05,97.40,0.698
40,1,17.21,355.27,119.12,211.97,0.902
40,2,1431.44,195.08,19.34,50.39,0.421
40,5,1590.30,269.24,39.52,102.93,0.732
40,8,1620.30,278.47,37.54,99.29,0.603
41,1,16.29,354.74,115.65,212.51,0.892
41,2,1428.65,187.34,24.81,57.17,0.463
41,5,1590.27,268.14,37.79,103.52,0.730
41,8,1618.35,277.92,35.52,99.55,0.467
42,1,14.91,355.64,108.96,212.53,0.905
42,2,1427.55,187.15,28.36,57.55,0.261
42,5,1589.92,266.76,35.45,104.85,0.637
42,8,1618.62,277.60,31.15,99.23,0.559
43,1,11.70,355.49,102.91,213.95,0.904
43,2,1429.94,191.62,24.22,52.93,0.624
43,5,1588.57,269.71,33.95,99.76,0.697
43,8,1617.75,275.77,30.79,101.19,0.612
44,1,8.36,356.28,94.05,213.26,0.884
44,2,1430.84,193.45,22.29,51.55,0.682
44,5,1586.96,270.36,33.93,99.81,0.749
44,8,1615.77,273.60,33.93,103.18,0.651
45,1,4.49,355.59,84.99,214.60,0.850
45,2,1431.00,193.90,21.55,51.25,0.703
45,5,1585.94,269.01,34.62,102.07,0.766
45,8,1614.66,270.35,35.11,106.15,0.597
46,1,2.96,353.54,72.37,217.08,0.756
46,2,1430.95,194.95,21.91,50.32,0.719
46,5,1583.38,268.68,35.52,102.58,0.803
46,8,1612.90,270.79,35.87,106.07,0.685
47,1,1.52,353.46,59.78,218.23,0.650
47,2,1430.92,195.03,22.33,50.60,0.703
47,5,1581.48,269.39,36.21,102.88,0.807
47,8,1610.86,267.76,38.43,108.58,0.691
48,1,0.57,351.52,50.94,222.76,0.630
48,2,1430.65,194.99,23.00,50.90,0.696
48,5,1578.84,269.43,37.68,103.26,0.851
48,8,1607.10,267.13,41.68,110.22,0.730
49,1,-2.45,355.25,53.47,220.16,0.585
49,2,1430.60,195.10,23.05,50.11,0.670
49,5,1577.67,269.49,37.75,104.06,0.763
49,8,1602.54,268.84,44.79,109.52,0.773
50,1,-3.87,361.29,55.70,209.12,0.454
50,2,1430.67,195.41,22.87,49.52,0.672
50,5,1574.97,270.20,38.68,102.10,0.772
50,8,1600.30,269.70,45.03,109.34,0.826
51,1,-3.79,372.70,56.46,195.60,0.405
51,2,1431.50,195.63,21.25,47.33,0.661
51,5,1573.72,270.37,38.21,103.84,0.805
51,8,1599.59,270.93,44.37,108.70,0.808
52,1,-2.90,379.44,55.36,187.74,0.298
52,2,1431.17,195.00,22.26,48.52,0.656
52,5,1572.81,270.31,37.73,104.53,0.806
52,8,1599.01,271.79,43.80,108.06,0.792
53,1,0.26,354.65,54.92,221.75,0.261
53,2,1431.54,195.46,21.18,47.01,0.658
53,5,1572.04,268.98,37.08,105.72,0.736
53,8,1596.99,270.57,43.18,109.59,0.738
53,11,1466.33,217.54,37.01,33.07,0.415
54,1,1.01,345.24,48.19,235.22,0.206
54,2,1431.67,195.57,20.89,46.62,0.648
54,5,1570.89,268.39,35.28,106.72,0.781
54,8,1595.04,270.16,43.49,109.84,0.781
54,11,1466.08,217.46,37.92,33.01,0.388
55,1,-2.26,343.50,48.59,238.39,0.206
55,2,1430.11,192.69,23.69,50.23,0.647
55,5,1570.38,267.71,33.25,107.71,0.782
55,8,1594.70,269.58,41.56,110.48,0.811
55,11,1465.75,217.57,38.25,33.05,0.435
56,2,1430.67,193.34,22.76,50.54,0.639
56,5,1568.74,267.11,35.22,107.08,0.788
56,8,1593.88,268.00,41.53,111.73,0.736
56,11,1465.25,217.36,38.98,33.64,0.419
57,2,1430.79,193.63,22.60,50.89,0.639
57,5,1567.03,266.44,35.68,106.41,0.775
57,8,1593.68,267.94,40.20,111.83,0.769
57,11,1465.57,217.44,38.47,33.80,0.451
58,2,1430.84,193.66,22.64,51.19,0.649
58,5,1562.30,266.55,38.23,106.91,0.799
58,8,1593.28,267.04,38.35,111.85,0.705
58,11,1465.26,217.41,39.27,33.88,0.414
59,2,1430.97,193.68,22.48,51.32,0.650
59,5,1557.79,266.72,42.68,107.66,0.788
59,8,1591.80,268.29,39.61,111.65,0.713
59,11,1465.49,217.45,38.91,33.73,0.410
60,2,1430.98,193.71,22.53,51.42,0.644
60,5,1552.26,267.83,46.04,106.78,0.832
60,8,1591.71,268.86,38.12,110.99,0.654
60,11,1465.64,217.45,38.57,33.68,0.396
61,2,1430.94,193.71,22.94,51.62,0.666
61,5,1549.49,268.16,46.84,106.76,0.744
61,8,1590.15,268.92,38.23,111.26,0.659
61,11,1466.37,217.97,37.07,32.49,0.353
62,2,1430.70,193.71,23.16,51.62,0.673
62,5,1546.03,268.76,47.04,106.05,0.802
62,8,1589.16,268.98,38.87,112.75,0.743
62,11,1467.74,218.42,34.29,31.72,0.337
63,2,1430.53,193.71,23.28,51.64,0.665
63,5,1545.70,269.27,44.94,105.80,0.833
63,8,1587.16,267.87,39.23,114.49,0.760
63,11,1468.12,218.65,33.60,31.40,0.347
64,2,1430.24,193.62,23.42,52.03,0.685
64,5,1545.89,269.38,43.43,106.14,0.823
64,8,1580.60,268.59,46.81,114.44,0.807
64,11,1468.41,218.81,33.11,31.02,0.344
65,2,1430.00,193.31,23.64,52.37,0.673
65,5,1546.02,268.67,41.93,108.08,0.785
65,8,1578.94,270.18,47.88,113.62,0.804
65,11,1468.63,218.86,32.72,30.86,0.365
66,2,1429.87,193.29,23.72,52.39,0.675
66,5,1546.09,267.55,40.55,109.75,0.817
66,8,1576.39,271.19,47.50,112.10,0.813
66,11,1468.99,218.94,31.83,30.79,0.370
67,2,1429.88,193.44,23.80,52.35,0.683
67,5,1545.18,266.68,38.83,110.48,0.775
67,8,1574.61,271.33,46.81,112.15,0.854
67,11,1468.59,218.85,32.67,30.84,0.362
68,2,1430.09,193.60,23.83,52.19,0.687
68,5,1543.73,266.70,37.66,109.84,0.853
68,8,1574.03,271.11,45.26,112.93,0.842
68,11,1468.77,219.13,32.07,30.33,0.353
69,2,1430.22,193.54,23.55,52.26,0.689
69,5,1542.72,266.43,37.01,109.65,0.836
69,8,1573.63,269.24,43.57,113.34,0.785
69,11,1468.53,219.19,32.43,30.18,0.341
70,2,1430.63,193.29,22.80,52.67,0.708
70,5,1541.46,266.03,38.17,110.24,0.773
70,8,1572.57,269.19,42.22,115.48,0.807
70,11,1468.43,218.95,33.13,30.36,0.343
71,2,1431.31,193.96,22.13,52.15,0.681
71,5,1539.02,266.06,38.79,110.50,0.741
71,8,1571.88,269.17,41.53,115.63,0.828
71,11,1468.29,219.04,33.50,30.45,0.316
72,2,1431.80,193.62,21.74,52.80,0.643
72,5,1537.47,266.22,38.36,110.69,0.788
72,8,1571.58,270.23,40.30,113.61,0.806
72,11,1468.59,219.00,33.14,30.75,0.322
73,2,1432.19,193.98,21.77,50.99,0.644
73,5,1535.16,266.56,39.77,110.79,0.786
73,8,1570.51,270.21,40.47,112.88,0.760
73,11,1468.70,218.35,34.07,31.41,0.293
74,2,1427.73,192.78,33.69,49.89,0.535
74,5,1532.98,267.26,39.75,110.06,0.753
74,8,1568.02,269.90,40.64,112.91,0.773
74,11,1473.02,219.72,29.34,31.23,0.211
75,2,1424.16,192.16,42.29,50.26,0.566
75,5,1529.81,268.46,41.70,110.59,0.776
75,8,1566.01,269.13,40.97,113.01,0.852
75,11,1473.33,219.84,29.31,31.22,0.211
76,2,1431.26,192.97,23.60,52.02,0.582
76,5,1527.12,268.73,43.62,110.90,0.810
76,8,1563.36,267.28,43.61,117.06,0.786
77,2,1429.98,193.78,25.05,45.94,0.444
77,5,1525.98,268.73,42.51,111.68,0.808
77,8,1558.44,267.78,45.52,116.61,0.838
78,2,1428.78,190.72,26.75,50.41,0.519
78,5,1525.39,268.49,40.97,112.55,0.747
78,8,1555.16,268.55,48.05,116.27,0.825
79,2,1428.48,189.20,28.06,51.60,0.508
79,5,1523.74,268.61,41.20,112.35,0.794
79,8,1552.72,269.91,47.33,115.48,0.849
80,2,1429.07,190.82,27.44,47.89,0.432
80,5,1522.30,266.73,40.16,115.11,0.777
80,8,1551.31,271.23,46.52,113.88,0.844
81,2,1431.69,193.19,22.21,48.17,0.558
81,5,1520.95,266.37,39.32,114.57,0.724
81,8,1550.24,271.67,45.70,113.93,0.822
82,2,1429.32,192.19,27.45,52.13,0.617
82,5,1519.83,266.02,38.96,113.78,0.767
82,8,1548.86,270.60,44.62,116.29,0.762
83,2,1430.36,193.40,24.81,52.47,0.453
83,5,1518.53,266.24,38.60,112.94,0.806
83,8,1547.02,270.10,44.84,117.37,0.766
83,12,1411.85,187.91,64.89,51.19,0.428
84,2,1427.60,189.40,33.99,54.49,0.324
84,5,1515.48,267.30,37.77,111.27,0.782
84,8,1546.70,270.74,44.11,116.47,0.788
84,12,1412.88,188.57,63.39,50.01,0.428
85,2,1430.83,188.96,25.29,54.42,0.447
85,5,1512.08,267.66,40.32,111.45,0.766
85,8,1546.05,270.94,43.91,116.46,0.802
86,2,1427.54,188.03,31.65,55.49,0.501
86,5,1509.06,268.02,43.26,111.34,0.699
86,8,1545.49,271.02,43.78,116.47,0.775
87,2,1428.26,187.31,29.87,57.28,0.218
87,5,1504.59,268.72,46.12,111.85,0.853
87,8,1545.80,270.75,43.21,116.74,0.817
88,2,1428.11,186.86,30.20,57.90,0.218
88,5,1502.22,269.37,46.94,111.45,0.857
88,8,1545.99,270.67,42.94,116.63,0.816
89,5,1501.52,269.58,45.35,111.19,0.846
89,8,1544.46,269.55,42.29,118.25,0.750
90,2,1428.84,192.92,26.86,49.01,0.535
90,5,1500.75,269.78,45.31,112.09,0.829
90,8,1542.31,268.11,43.97,121.31,0.723
91,2,1430.32,193.73,27.62,48.31,0.546
91,5,1501.46,268.90,40.50,113.90,0.796
91,8,1540.08,268.16,45.49,121.41,0.753
92,2,1431.56,193.90,28.32,47.68,0.534
92,5,1501.25,269.17,40.51,113.06,0.827
92,8,1536.92,268.39,48.24,121.51,0.711
93,2,1433.78,194.69,21.03,49.03,0.600
93,5,1500.70,269.62,39.77,112.86,0.873
93,8,1533.26,269.56,49.49,121.26,0.807
94,2,1431.93,194.68,22.25,47.94,0.607
94,5,1499.13,269.17,39.56,112.90,0.838
94,8,1531.13,270.53,49.83,120.58,0.854
95,2,1431.33,194.65,22.48,47.33,0.622
95,5,1497.22,268.87,39.01,113.18,0.804
95,8,1530.34,271.87,48.93,119.62,0.857
96,2,1432.48,195.43,20.88,47.41,0.618
96,5,1495.49,269.07,37.97,113.02,0.831
96,8,1530.58,272.63,47.06,119.54,0.806
97,2,1432.96,195.60,20.97,47.54,0.633
97,5,1493.76,269.22,39.67,114.04,0.843
97,8,1530.02,272.90,43.70,118.93,0.862
98,2,1433.08,195.62,21.14,47.78,0.640
98,5,1491.86,268.50,41.53,116.44,0.804
98,8,1528.15,271.53,43.63,120.64,0.869
99,2,1433.10,195.55,21.33,48.07,0.597
99,5,1491.23,270.70,40.24,113.43,0.825
99,8,1528.08,270.79,42.41,121.43,0.853
100,2,1432.76,195.42,21.94,48.22,0.591
100,5,1488.95,271.98,41.47,112.46,0.810
100,8,1524.30,270.03,44.63,122.22,0.762
101,2,1432.78,196.13,21.47,47.42,0.565
101,5,1487.18,272.06,41.81,113.84,0.790
101,8,1523.44,270.40,43.84,122.25,0.844
102,2,1432.61,196.21,21.47,47.53,0.569
102,5,1486.30,272.02,41.80,114.48,0.739
102,8,1521.91,270.01,43.72,122.81,0.841
103,2,1432.30,196.31,21.91,47.65,0.571
103,5,1484.97,271.14,40.76,115.78,0.771
103,8,1520.71,270.04,43.54,122.35,0.802
104,2,1431.88,196.22,22.32,47.90,0.612
104,5,1483.53,270.59,40.74,116.85,0.770
104,8,1517.02,269.71,45.70,123.02,0.824
105,2,1431.85,196.32,22.35,47.74,0.592
105,5,1481.51,270.17,41.84,120.86,0.808
105,8,1514.16,270.88,47.15,122.28,0.888
106,2,1431.59,196.21,22.74,47.89,0.587
106,5,1479.80,269.45,42.11,123.07,0.768
106,8,1512.86,271.35,47.21,122.57,0.850
107,2,1431.44,196.10,22.81,48.23,0.572
107,5,1478.99,267.94,42.11,123.04,0.677
107,8,1509.19,272.16,49.01,122.32,0.892
108,2,1430.70,195.27,22.95,46.62,0.556
108,5,1477.57,267.87,41.85,121.36,0.702
108,8,1507.80,273.82,48.06,120.52,0.857
109,2,1430.86,195.32,22.24,44.92,0.559
109,5,1476.95,269.26,40.37,117.99,0.671
109,8,1506.85,274.69,47.31,120.11,0.747
110,2,1430.91,195.28,22.00,44.55,0.563
110,5,1474.61,269.67,40.98,117.40,0.834
110,8,1503.32,274.24,48.95,120.65,0.855
111,2,1430.99,195.26,21.82,44.54,0.568
111,5,1473.28,269.62,41.80,117.40,0.726
111,8,1502.20,273.83,48.31,121.22,0.857
112,2,1431.03,195.31,21.78,44.23,0.565
112,5,1469.58,270.56,43.67,118.55,0.789
112,8,1502.28,273.19,45.92,122.14,0.859
113,2,1431.00,195.47,21.82,43.93,0.575
113,5,1464.52,272.17,46.90,117.17,0.762
113,8,1499.72,271.08,47.95,125.71,0.813
114,2,1431.16,195.44,21.54,44.14,0.572
114,5,1461.17,272.81,48.28,117.41,0.842
114,8,1499.80,270.67,45.18,127.31,0.787
115,2,1431.26,195.35,21.43,44.43,0.561
115,5,1460.98,272.59,45.66,118.41,0.869
115,8,1500.11,270.01,43.13,126.98,0.834
116,2,1431.34,195.43,21.29,44.27,0.543
116,5,1460.55,272.47,44.23,118.34,0.859
116,8,1499.57,269.61,42.28,126.93,0.859
117,2,1431.40,195.54,21.28,44.57,0.516
117,5,1460.50,271.81,42.90,119.34,0.781
117,8,1497.83,270.20,43.30,126.96,0.864
118,2,1431.59,195.62,20.74,47.94,0.522
118,5,1459.28,271.06,43.32,120.64,0.817
118,8,1495.49,269.93,43.86,128.10,0.855
119,2,1431.56,195.79,20.96,49.35,0.524
119,5,1458.41,271.22,41.34,119.88,0.826
119,8,1492.80,270.42,44.86,128.41,0.826
120,2,1431.37,195.55,22.57,49.59,0.520
120,5,1458.27,271.25,38.46,119.48,0.819
120,8,1489.57,269.82,46.85,130.01,0.826
121,2,1431.51,195.31,22.67,49.96,0.505
121,5,1457.66,271.17,37.82,119.34,0.720
121,8,1489.16,270.95,45.21,128.70,0.833
122,2,1431.31,196.10,22.43,45.11,0.456
122,5,1455.47,269.03,38.67,120.56,0.665
122,8,1486.41,271.67,47.01,128.66,0.767
123,2,1431.71,195.68,21.93,47.82,0.497
123,5,1452.43,269.55,40.73,121.04,0.732
123,8,1484.13,272.78,49.31,127.95,0.804
124,2,1431.15,196.68,22.75,42.43,0.496
124,5,1451.38,269.54,40.58,122.44,0.832
124,8,1484.03,273.52,46.65,127.40,0.799
125,2,1431.76,195.66,22.10,46.99,0.484
125,5,1450.09,269.64,40.88,122.87,0.763
125,8,1483.46,274.30,46.33,126.77,0.802
126,2,1432.12,194.87,24.24,48.69,0.479
126,5,1447.51,270.83,41.83,122.97,0.833
126,8,1481.42,271.22,43.62,131.69,0.806
127,2,1431.81,196.19,23.48,46.75,0.466
127,5,1445.92,271.52,40.84,122.67,0.862
127,8,1481.28,272.14,42.63,130.06,0.819
128,2,1431.53,196.44,22.47,46.35,0.400
128,5,1444.70,272.10,40.80,122.76,0.841
128,8,1480.12,269.41,42.47,131.76,0.754
129,2,1431.25,197.21,22.73,44.97,0.216
129,5,1443.14,273.23,41.27,123.07,0.804
129,8,1477.79,269.98,40.13,132.99,0.729
130,2,1431.61,196.75,21.18,45.68,0.457
130,5,1442.00,274.18,41.09,122.95,0.785
130,8,1475.68,270.30,40.03,132.18,0.786
131,2,1431.78,196.96,23.59,45.19,0.390
131,5,1440.49,273.51,40.24,123.64,0.794
131,8,1472.78,269.35,43.23,133.16,0.800
132,2,1432.13,197.56,23.45,44.34,0.286
132,5,1438.97,272.53,40.42,124.83,0.807
132,8,1470.76,269.22,43.53,133.16,0.800
133,2,1431.83,198.20,23.03,42.05,0.204
133,5,1438.31,271.82,38.94,125.30,0.838
133,8,1466.80,270.71,47.48,131.89,0.858
133,13,1622.89,246.47,31.37,90.72,0.480
134,2,1431.98,198.41,22.83,41.64,0.204
134,5,1437.22,271.51,39.33,125.27,0.804
134,8,1459.84,272.43,53.20,130.71,0.845
134,13,1618.60,246.76,32.49,90.13,0.586
135,5,1436.04,271.39,37.99,123.35,0.839
135,8,1454.42,273.28,59.15,129.99,0.832
135,13,1615.09,246.51,30.71,90.08,0.586
136,5,1433.93,271.40,39.49,123.70,0.871
136,8,1453.25,274.32,56.54,129.84,0.834
136,13,1612.67,248.29,30.63,87.70,0.622
137,5,1429.23,272.01,42.13,123.21,0.851
137,8,1450.46,273.98,57.11,130.12,0.834
137,13,1611.74,248.81,29.47,86.56,0.608
138,5,1422.11,272.30,48.39,124.57,0.799
138,8,1450.09,273.99,55.29,130.56,0.850
138,13,1610.19,249.56,30.89,85.37,0.541
139,5,1418.33,273.63,49.44,125.96,0.845
139,8,1449.41,274.59,54.22,130.71,0.836
139,13,1608.54,249.54,29.65,86.68,0.622
140,5,1412.92,274.09,51.77,126.44,0.855
140,8,1448.12,274.42,54.15,131.04,0.795
140,13,1607.72,249.26,28.16,87.05,0.692
141,5,1411.04,274.59,51.18,126.70,0.894
141,8,1447.71,274.03,51.13,131.34,0.830
141,13,1607.27,246.56,26.82,88.41,0.629
142,5,1410.31,274.42,49.58,127.60,0.888
142,8,1447.42,273.77,49.09,132.09,0.874
142,13,1604.55,247.18,27.40,86.23,0.467
143,5,1410.53,274.75,48.11,127.89,0.862
143,8,1446.95,273.41,47.44,132.57,0.815
143,13,1602.56,249.61,27.10,80.83,0.338
144,2,1429.68,196.96,23.44,46.62,0.449
144,5,1410.27,274.03,47.56,128.91,0.811
144,8,1446.28,272.16,47.82,133.48,0.819
144,13,1602.51,247.58,24.08,85.71,0.290
145,2,1432.40,196.39,21.35,46.98,0.342
145,5,1409.59,274.04,45.26,127.51,0.827
145,8,1445.47,271.52,49.40,134.36,0.849
145,13,1598.39,246.47,27.57,82.80,0.422
145,14,1601.09,246.55,22.76,51.30,0.441
146,2,1433.41,195.62,19.67,46.99,0.433
146,5,1407.41,273.51,44.54,127.74,0.837
146,8,1442.92,271.57,50.39,135.48,0.838
146,13,1587.65,243.85,36.54,108.99,0.463
146,14,1599.41,245.08,23.68,53.38,0.441
147,2,1432.83,195.26,21.54,48.81,0.488
147,5,1405.46,272.37,43.74,128.79,0.805
147,8,1440.96,271.68,49.04,135.82,0.827
147,13,1583.70,245.11,38.76,114.29,0.414
148,2,1432.51,195.70,21.56,48.75,0.491
148,5,1402.71,272.34,44.01,128.96,0.810
148,8,1438.78,271.98,52.16,135.87,0.799
148,13,1581.65,243.02,39.52,121.67,0.532
149,2,1432.28,196.02,21.62,48.43,0.559
149,5,1400.77,271.64,43.84,129.46,0.802
149,8,1434.01,274.32,52.71,133.21,0.833
149,13,1577.19,240.03,42.12,105.74,0.751
150,2,1432.05,196.54,22.23,47.73,0.567
150,5,1398.05,272.72,43.26,129.37,0.745
150,8,1430.48,275.19,54.20,132.98,0.840
150,13,1575.55,239.45,42.37,97.34,0.635
151,2,1432.15,196.15,21.61,48.20,0.594
151,5,1394.72,273.25,45.78,130.40,0.855
151,8,1428.02,276.09,53.56,132.84,0.835
151,13,1570.66,239.15,45.63,94.62,0.711
152,2,1432.09,195.98,21.77,48.10,0.583
152,5,1392.27,273.74,48.64,130.51,0.855
152,8,1425.79,275.95,53.52,134.01,0.832
152,13,1569.30,239.70,44.52,91.33,0.726
153,2,1432.08,195.90,21.85,47.98,0.583
153,5,1389.40,274.40,48.23,130.62,0.858
153,8,1422.40,275.88,55.41,134.95,0.820
153,13,1565.50,240.26,44.34,90.22,0.701
154,2,1432.02,195.94,21.86,47.74,0.570
154,5,1387.82,276.01,47.73,129.81,0.836
154,8,1421.36,275.27,53.53,136.37,0.876
154,13,1562.94,242.24,43.89,90.22,0.727
155,2,1432.04,196.08,21.89,47.37,0.589
155,5,1385.93,276.46,46.03,129.05,0.757
155,8,1421.57,275.96,50.59,136.15,0.880
155,13,1562.55,242.71,41.41,90.72,0.685
156,2,1432.03,196.14,21.76,47.08,0.587
156,5,1383.38,276.07,46.74,129.50,0.837
156,8,1422.09,275.69,47.98,136.49,0.819
156,13,1560.42,241.56,40.03,91.21,0.737
157,2,1431.90,196.12,21.61,47.31,0.607
157,5,1383.37,276.17,45.20,130.84,0.838
157,8,1419.88,275.07,47.91,136.32,0.823
157,13,1560.55,240.10,37.02,92.23,0.738
158,2,1431.90,196.07,21.50,47.49,0.603
158,5,1382.02,275.04,45.31,131.68,0.843
158,8,1418.89,275.17,46.95,136.13,0.861
158,13,1560.46,238.95,35.74,93.42,0.739
159,2,1431.85,196.07,21.48,47.56,0.602
159,5,1379.52,274.10,45.59,132.53,0.816
159,8,1417.46,274.97,46.82,136.25,0.845
159,13,1559.43,240.34,36.01,93.66,0.749
160,2,1431.78,196.03,21.48,47.65,0.600
160,5,1377.73,273.53,45.81,133.44,0.875
160,8,1413.97,274.86,48.23,136.52,0.762
160,13,1560.00,240.06,33.82,94.62,0.697
161,2,1431.70,195.95,21.52,47.86,0.605
161,5,1375.77,272.81,46.16,134.40,0.872
161,8,1411.48,275.00,48.78,136.22,0.879
161,13,1560.44,239.88,31.95,95.68,0.719
162,2,1431.62,195.91,21.61,47.96,0.592
162,5,1373.33,272.75,46.15,134.21,0.863
162,8,1405.80,274.74,52.52,137.28,0.824
162,13,1559.99,238.28,29.25,96.40,0.733
162,17,1620.84,265.81,28.72,84.50,0.642
163,2,1431.62,195.94,21.59,47.93,0.575
163,5,1369.61,272.99,48.84,133.61,0.903
163,8,1400.41,274.61,57.81,138.36,0.816
163,13,1558.58,236.38,29.88,97.64,0.719
163,17,1617.69,258.77,31.38,91.90,0.490
164,2,1431.65,195.93,21.57,47.92,0.580
164,5,1363.12,273.74,53.75,133.13,0.870
164,8,1393.21,274.64,63.96,139.79,0.884
164,13,1556.29,236.30,30.46,96.14,0.628
164,17,1614.63,258.74,33.86,93.14,0.605
165,2,1431.63,195.97,21.59,48.03,0.600
165,5,1357.41,275.18,56.71,132.90,0.823
165,8,1391.55,275.95,63.11,139.04,0.853
165,13,1553.98,235.30,30.93,98.94,0.778
165,17,1612.29,257.02,35.50,94.04,0.770
166,2,1431.64,195.94,21.58,47.97,0.606
166,5,1352.35,275.66,60.49,134.23,0.860
166,8,1393.00,276.39,56.85,139.50,0.822
166,13,1550.54,236.70,32.07,97.48,0.738
166,17,1607.99,254.57,39.33,96.01,0.745
167,2,1431.71,195.87,21.48,48.00,0.592
167,5,1348.23,276.77,61.15,133.36,0.814
167,8,1388.90,276.84,59.02,139.06,0.843
167,13,1543.63,236.65,37.34,97.85,0.728
167,17,1604.45,257.88,40.32,94.23,0.582
168,2,1431.76,195.83,21.43,48.00,0.599
168,5,1346.86,277.03,60.23,134.27,0.858
168,8,1388.81,277.48,55.91,138.40,0.856
168,13,1543.14,237.56,35.23,96.28,0.668
168,17,1603.63,257.65,38.01,93.84,0.662
169,2,1431.69,195.50,21.49,48.60,0.603
